date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count
2023-04-11T00:00:00,493190462.37362003,9136114.20362,483190462.37362003,4831.9046237362,20,{},3
2023-04-12T00:00:00,491693481.68362004,9136114.20362,481693481.68362004,4816.9348168362,20,{},3
2023-04-13T00:00:00,485030818.0136201,9136114.20362,475030818.01362,4750.3081801362005,20,{},3
2023-04-14T00:00:00,489523735.96112,9141076.72112,479523735.96112,4795.2373596112,20,{},3
2023-04-15T00:00:00,501659778.97861993,9146039.23862,491659778.97862,4916.5977897862,20,{},3
2023-04-16T00:00:00,474240673.20262,9150009.25262,464240673.20262,4642.4067320262,20,{},3
2023-04-17T00:00:00,466656801.46661997,9153979.26662,456656801.46662,4566.568014666201,20,{},3
2023-04-18T00:00:00,457558679.93662,9153979.26662,447558679.93662006,4475.5867993662005,20,{},3
2023-04-19T00:00:00,483989334.68662,9153979.26662,473989334.68662,4739.8933468662,20,{},3
2023-04-20T00:00:00,484837759.42661995,9153979.26662,474837759.42662,4748.3775942662,20,{},3
2023-04-21T00:00:00,487922312.77662,9153979.26662,477922312.77662003,4779.2231277662,20,{},3
2023-04-22T00:00:00,477854227.03661996,9153979.26662,467854227.03662,4678.5422703662,20,{},3
2023-04-23T00:00:00,483514112.64662,9153979.26662,473514112.64662004,4735.1411264662,20,{},3
2023-04-24T00:00:00,488917818.88662,9153979.26662,478917818.88662004,4789.1781888662,20,{},3
2023-04-25T00:00:00,472747335.90661997,9153979.26662,462747335.90662,4627.4733590662,20,{},3
2023-04-26T00:00:00,494947997.97012,9165706.400120001,484947997.97012,4849.4799797012,20,{},3
2023-04-27T00:00:00,482104762.56362003,9177433.533620002,472104762.56362003,4721.0476256362,20,{},3
2023-04-28T00:00:00,478872445.17362005,9177433.533620002,468872445.17362005,4688.7244517362005,20,{},3
2023-04-29T00:00:00,483507783.44362,9177433.533620002,473507783.44362,4735.077834436201,20,{},3
2023-04-30T00:00:00,497568893.49362004,9177433.533620002,487568893.49362004,4875.688934936201,20,{},3
2023-05-01T00:00:00,474189544.48362005,9177433.533620002,464189544.48362005,4641.895444836201,20,{},3
2023-05-02T00:00:00,482812319.23362,9177433.533620002,472812319.23362005,4728.123192336201,20,{},3
2023-05-03T00:00:00,481502620.29362005,9177433.533620002,471502620.29362005,4715.0262029362,20,{},3
2023-05-04T00:00:00,487865026.84362,9177433.533620002,477865026.84362,4778.650268436199,20,{},3
2023-05-05T00:00:00,495044078.90362,9177433.533620002,485044078.90362,4850.4407890362,20,{},3
2023-05-06T00:00:00,477970660.24412006,9180411.044120003,467970660.24412006,4679.706602441201,20,{},3
2023-05-07T00:00:00,487537928.68461996,9183388.554620003,477537928.68461996,4775.3792868462,20,{},3
2023-05-08T00:00:00,474787211.46511996,9186366.065120004,464787211.46512,4647.8721146512,20,{},3
2023-05-09T00:00:00,498314133.5651199,9186366.065120004,488314133.56512,4883.1413356512,20,{},3
2023-05-10T00:00:00,457166689.70512,9186366.065120004,447166689.70512,4471.6668970512,20,{},3
2023-05-11T00:00:00,492744584.84511995,9186366.065120004,482744584.84512,4827.445848451201,20,{},3
2023-05-12T00:00:00,478390942.41862,9198093.198620005,468390942.41862,4683.9094241862,20,{},3
2023-05-13T00:00:00,490480294.65762,9205911.287620004,480480294.65762,4804.8029465762,20,{},3
2023-05-14T00:00:00,473461597.26761997,9205911.287620004,463461597.26761997,4634.6159726762,20,{},3
2023-05-15T00:00:00,502801463.45761997,9205911.287620004,492801463.45761997,4928.0146345762,20,{},3
2023-05-16T00:00:00,497924776.14762,9205911.287620004,487924776.14762,4879.2477614762,20,{},3
2023-05-17T00:00:00,459734145.73762,9205911.287620004,449734145.73762,4497.3414573762,20,{},3
2023-05-18T00:00:00,483867750.66762,9205911.287620004,473867750.66762,4738.6775066762,20,{},3
2023-05-19T00:00:00,486965167.41762,9205911.287620004,476965167.41762,4769.651674176201,20,{},3
2023-05-20T00:00:00,485184179.75812,9208888.798120005,475184179.75812,4751.8417975812,20,{},3
2023-05-21T00:00:00,481107152.78812003,9208888.798120005,471107152.78812003,4711.0715278812,20,{},3
2023-05-22T00:00:00,484991100.34812003,9208888.798120005,474991100.34812003,4749.9110034812,20,{},3
2023-05-23T00:00:00,494600598.98812,9208888.798120005,484600598.98811996,4846.0059898812,20,{},3
2023-05-24T00:00:00,494126461.4881201,9208888.798120005,484126461.48812,4841.2646148812,20,{},3
2023-05-25T00:00:00,489255161.42812,9208888.798120005,479255161.42812,4792.5516142812,20,{},3
2023-05-26T00:00:00,496758790.29812,9208888.798120005,486758790.29812,4867.5879029812,20,{},3
2023-05-27T00:00:00,487103908.57812005,9208888.798120005,477103908.57812005,4771.039085781201,20,{},3
2023-05-28T00:00:00,481150218.72812,9208888.798120005,471150218.72812,4711.5021872812,20,{},3
2023-05-29T00:00:00,467090503.97512,9210873.805120004,457090503.97512,4570.9050397512,20,{},3
2023-05-30T00:00:00,490525198.60212004,9212858.812120004,480525198.60212004,4805.2519860212005,20,{},3
2023-05-31T00:00:00,493467862.46212006,9212858.812120004,483467862.46212006,4834.6786246212005,20,{},3
2023-06-01T00:00:00,488644699.60212004,9212858.812120004,478644699.60212004,4786.446996021201,20,{},3
2023-06-02T00:00:00,485321293.15212,9212858.812120004,475321293.15212,4753.2129315212,20,{},3
2023-06-03T00:00:00,493940471.91212,9212858.812120004,483940471.91212,4839.404719121199,20,{},3
2023-06-04T00:00:00,490845781.16212004,9212858.812120004,480845781.16212004,4808.457811621201,20,{},3
2023-06-05T00:00:00,497505613.35212004,9212858.812120004,487505613.35212,4875.0561335212,20,{},3
2023-06-06T00:00:00,468216166.12212,9212858.812120004,458216166.12212,4582.1616612212,20,{},3
2023-06-07T00:00:00,473789283.55912,9214843.819120003,463789283.55912,4637.8928355912,20,{},3
2023-06-08T00:00:00,489817902.92612004,9216828.826120002,479817902.92612004,4798.1790292612,20,{},3
2023-06-09T00:00:00,480444255.56612,9216828.826120002,470444255.56612,4704.4425556612005,20,{},3
2023-06-10T00:00:00,488412315.50611997,9216828.826120002,478412315.50611997,4784.123155061199,20,{},3
2023-06-11T00:00:00,474349260.68612,9216828.826120002,464349260.68612,4643.4926068612,20,{},3
2023-06-12T00:00:00,487663535.53612,9216828.826120002,477663535.53612,4776.6353553612,20,{},3
2023-06-13T00:00:00,487846573.93612003,9216828.826120002,477846573.93612,4778.4657393612,20,{},3
2023-06-14T00:00:00,473136686.83612,9216828.826120002,463136686.83612,4631.3668683612,20,{},3
2023-06-15T00:00:00,482831589.19611996,9216828.826120002,472831589.19611996,4728.3158919612,20,{},3
2023-06-16T00:00:00,475758368.25612,9216828.826120002,465758368.25612,4657.5836825612005,20,{},3
2023-06-17T00:00:00,504820994.47612,9216828.826120002,494820994.47611994,4948.209944761199,20,{},3
2023-06-18T00:00:00,483862675.97512,9224646.915120002,473862675.97512,4738.626759751201,20,{},3
2023-06-19T00:00:00,486151589.89412004,9232465.004120002,476151589.89412004,4761.5158989412,20,{},3
2023-06-20T00:00:00,482162054.75311995,9240283.093120001,472162054.75312,4721.6205475312,20,{},3
2023-06-21T00:00:00,488911723.02212,9248101.182120001,478911723.02212,4789.1172302212,20,{},3
2023-06-22T00:00:00,497057387.95662004,9252010.226620002,487057387.95662004,4870.5738795662,20,{},3
2023-06-23T00:00:00,486934988.24662,9252010.226620002,476934988.24662,4769.3498824662,20,{},3
2023-06-24T00:00:00,494390540.92662,9252010.226620002,484390540.92662,4843.9054092662,20,{},3
2023-06-25T00:00:00,490546072.91662,9252010.226620002,480546072.91662,4805.4607291662005,20,{},3
2023-06-26T00:00:00,483186555.95662004,9252010.226620002,473186555.95662004,4731.8655595662,20,{},3
2023-06-27T00:00:00,489702004.85662,9252010.226620002,479702004.85662,4797.0200485662,20,{},3
2023-06-28T00:00:00,469976059.42662,9252010.226620002,459976059.42662,4599.760594266199,20,{},3
2023-06-29T00:00:00,507606923.92662,9252010.226620002,497606923.92662,4976.0692392662,20,{},3
2023-06-30T00:00:00,504091780.03662,9252010.226620002,494091780.03662,4940.9178003662,20,{},3
2023-07-01T00:00:00,445111840.17161,9317587.441610001,435111840.17161006,4351.1184017161,20,{},3
2023-07-02T00:00:00,450171998.89160997,9317587.441610001,440171998.89161,4401.7199889161,20,{},3
2023-07-03T00:00:00,445367649.51161,9317587.441610001,435367649.51161003,4353.6764951161,20,{},3
2023-07-04T00:00:00,413517689.30160993,9317587.441610001,403517689.30161,4035.1768930161,20,{},3
2023-07-05T00:00:00,441275021.20160997,9317587.441610001,431275021.20161,4312.750212016101,20,{},3
2023-07-06T00:00:00,423517769.27161,9317587.441610001,413517769.27161,4135.177692716101,20,{},3
2023-07-07T00:00:00,445831241.75161,9317587.441610001,435831241.75161,4358.312417516099,20,{},3
2023-07-08T00:00:00,444479174.00161,9317587.441610001,434479174.00161004,4344.7917400161,20,{},3
2023-07-09T00:00:00,438785080.35161,9317587.441610001,428785080.35161006,4287.8508035161,20,{},3
2023-07-10T00:00:00,436802348.73160994,9317587.441610001,426802348.73161,4268.0234873161,20,{},3
2023-07-11T00:00:00,438489319.86160994,9317587.441610001,428489319.86161,4284.8931986161,20,{},3
2023-07-12T00:00:00,447388328.08160996,9317587.441610001,437388328.08161,4373.8832808161,20,{},3
2023-07-13T00:00:00,444479276.03161,9317587.441610001,434479276.03161,4344.7927603161,20,{},3
2023-07-14T00:00:00,432377449.91161,9317587.441610001,422377449.91161007,4223.774499116101,20,{},3
2023-07-15T00:00:00,442580834.40160996,9317587.441610001,432580834.40161,4325.8083440161,20,{},3
2023-07-16T00:00:00,438702040.85161,9317587.441610001,428702040.85161006,4287.0204085161,20,{},3
2023-07-17T00:00:00,437143039.72161,9317587.441610001,427143039.72161007,4271.430397216101,20,{},3
2023-07-18T00:00:00,424989741.05161,9317587.441610001,414989741.05161005,4149.8974105161005,20,{},3
2023-07-19T00:00:00,446842948.24161,9317587.441610001,436842948.24161005,4368.429482416101,20,{},3
2023-07-20T00:00:00,437774285.73160994,9317587.441610001,427774285.73161,4277.7428573161005,20,{},3
2023-07-21T00:00:00,435874725.53160995,9317587.441610001,425874725.53161,4258.7472553161,20,{},3
2023-07-22T00:00:00,434904494.58160996,9317587.441610001,424904494.58161,4249.0449458161,20,{},3
2023-07-23T00:00:00,444014962.62161,9317587.441610001,434014962.62161005,4340.1496262161,20,{},3
2023-07-24T00:00:00,446923290.14160997,9317587.441610001,436923290.14161,4369.2329014161005,20,{},3
2023-07-25T00:00:00,445827233.41160995,9317587.441610001,435827233.41161,4358.2723341161,20,{},3
2023-07-26T00:00:00,438741709.18161,9317587.441610001,428741709.18161005,4287.417091816101,20,{},3
2023-07-27T00:00:00,436379883.87161,9317587.441610001,426379883.87161,4263.7988387161,20,{},3
2023-07-28T00:00:00,439375066.05161,9317587.441610001,429375066.05161005,4293.750660516101,20,{},3
2023-07-29T00:00:00,439795304.84161,9317587.441610001,429795304.84161,4297.9530484161005,20,{},3
2023-07-30T00:00:00,448066103.34160995,9317587.441610001,438066103.34161,4380.6610334161,20,{},3
2023-07-31T00:00:00,436171076.96161,9317587.441610001,426171076.9616101,4261.710769616101,20,{},3
2023-08-01T00:00:00,433131932.57161003,9317587.441610001,423131932.5716101,4231.319325716101,20,{},3
2023-08-02T00:00:00,396713315.86714995,9376606.837150002,386713315.86715,3867.1331586715,20,{},3
2023-08-03T00:00:00,369213900.17515004,9429724.265150001,359213900.17515004,3592.1390017515,20,{},3
2023-08-04T00:00:00,312661343.94035,9477529.950350001,302661343.94034994,3026.6134394034993,20,{},3
2023-08-05T00:00:00,287191857.94703007,9520555.067030001,277191857.94703,2771.9185794703003,20,{},3
2023-08-06T00:00:00,299613930.62703,9520555.067030001,289613930.62703,2896.1393062703005,20,{},3
2023-08-07T00:00:00,292534101.42702997,9520555.067030001,282534101.42702997,2825.3410142702996,20,{},3
2023-08-08T00:00:00,297484607.74703,9520555.067030001,287484607.74703,2874.8460774703003,20,{},3
2023-08-09T00:00:00,291539010.91703004,9520555.067030001,281539010.91703004,2815.3901091703,20,{},3
2023-08-10T00:00:00,289931548.10703003,9520555.067030001,279931548.10703003,2799.3154810703004,20,{},3
2023-08-11T00:00:00,287826743.70703,9520555.067030001,277826743.70703,2778.2674370703,20,{},3
2023-08-12T00:00:00,287083780.63703,9520555.067030001,277083780.63703,2770.8378063703003,20,{},3
2023-08-13T00:00:00,294965030.69703,9520555.067030001,284965030.69703,2849.6503069703,20,{},3
2023-08-14T00:00:00,299118065.73703,9520555.067030001,289118065.73703,2891.1806573703,20,{},3
2023-08-15T00:00:00,298209164.00703,9520555.067030001,288209164.00703,2882.0916400703004,20,{},3
2023-08-16T00:00:00,293610252.27703005,9520555.067030001,283610252.27703005,2836.1025227703008,20,{},3
2023-08-17T00:00:00,285005070.24703,9520555.067030001,275005070.24703,2750.0507024703,20,{},3
2023-08-18T00:00:00,289604408.99703,9520555.067030001,279604408.99703,2796.0440899703003,20,{},3
2023-08-19T00:00:00,285417618.40703,9520555.067030001,275417618.40703,2754.1761840702998,20,{},3
2023-08-20T00:00:00,294827609.23702997,9520555.067030001,284827609.23702997,2848.2760923703,20,{},3
2023-08-21T00:00:00,294857841.28703,9520555.067030001,284857841.28703,2848.5784128703,20,{},3
2023-08-22T00:00:00,284785067.61053,9521547.570530001,274785067.61053,2747.8506761053,20,{},3
2023-08-23T00:00:00,302826963.15403,9522540.07403,292826963.15403,2928.2696315403,20,{},3
2023-08-24T00:00:00,292056432.66753,9523532.57753,282056432.66753,2820.5643266753,20,{},3
2023-08-25T00:00:00,286526263.96103,9524525.08103,276526263.96103,2765.2626396103,20,{},3
2023-08-26T00:00:00,288322080.42453,9525517.58453,278322080.42453,2783.2208042453003,20,{},3
2023-08-27T00:00:00,291061616.47803,9526510.08803,281061616.47803,2810.6161647803,20,{},3
2023-08-28T00:00:00,282953498.03153,9527502.591529999,272953498.03153,2729.5349803153003,20,{},3
2023-08-29T00:00:00,296792220.59153,9527502.591529999,286792220.59153,2867.9222059153003,20,{},3
2023-08-30T00:00:00,292091826.05153,9527502.591529999,282091826.05153,2820.9182605153,20,{},3
2023-08-31T00:00:00,295409159.81153005,9527502.591529999,285409159.81153,2854.0915981153,20,{},3
2023-09-01T00:00:00,292502611.04153,9527502.591529999,282502611.04152995,2825.026110415299,20,{},3
2023-09-02T00:00:00,290784304.04153,9527502.591529999,280784304.04153,2807.8430404153,20,{},3
2023-09-03T00:00:00,289956694.46153,9527502.591529999,279956694.46153,2799.5669446153,20,{},3
2023-09-04T00:00:00,295324302.80153,9527502.591529999,285324302.80153,2853.2430280153003,20,{},3
2023-09-05T00:00:00,287740486.46153,9527502.591529999,277740486.46152997,2777.4048646152996,20,{},3
2023-09-06T00:00:00,298730137.55153,9527502.591529999,288730137.55152994,2887.3013755152992,20,{},3
2023-09-07T00:00:00,287713874.33153003,9527502.591529999,277713874.33153,2777.1387433153,20,{},3
2023-09-08T00:00:00,292860889.07153004,9527502.591529999,282860889.07153,2828.6088907153,20,{},3
2023-09-09T00:00:00,297315529.40153,9527502.591529999,287315529.40153,2873.1552940153,20,{},3
2023-09-10T00:00:00,296651508.32153,9527502.591529999,286651508.32153,2866.5150832153,20,{},3
